tenant,prefecture,municipality,keyword,hit_count,error,search_url,search_date
kameoka,京都府,亀岡市議会,蓄尿袋,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/kameoka/MinuteSearch.html
Call log",https://ssp.kaigiroku.net/tenant/kameoka/MinuteSearch.html,2026-09-22
kyotanabe,京都府,京田辺市議会,ストーマ,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/kyotanabe/MinuteSearch.html
Call l",https://ssp.kaigiroku.net/tenant/kyotanabe/MinuteSearch.html,2026-09-22
kyotanabe,京都府,京田辺市議会,オストメイト,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/kyotanabe/MinuteSearch.html
Call l",https://ssp.kaigiroku.net/tenant/kyotanabe/MinuteSearch.html,2026-09-22
kyotanabe,京都府,京田辺市議会,蓄便袋,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/kyotanabe/MinuteSearch.html
Call l",https://ssp.kaigiroku.net/tenant/kyotanabe/MinuteSearch.html,2026-09-22
kyotanabe,京都府,京田辺市議会,蓄尿袋,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/kyotanabe/MinuteSearch.html
Call l",https://ssp.kaigiroku.net/tenant/kyotanabe/MinuteSearch.html,2026-09-22
ujitawara,京都府,宇治田原町議会,ストーマ,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/ujitawara/MinuteSearch.html
Call l",https://ssp.kaigiroku.net/tenant/ujitawara/MinuteSearch.html,2026-09-22
ujitawara,京都府,宇治田原町議会,オストメイト,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/ujitawara/MinuteSearch.html
Call l",https://ssp.kaigiroku.net/tenant/ujitawara/MinuteSearch.html,2026-09-22
ujitawara,京都府,宇治田原町議会,蓄便袋,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/ujitawara/MinuteSearch.html
Call l",https://ssp.kaigiroku.net/tenant/ujitawara/MinuteSearch.html,2026-09-22
ujitawara,京都府,宇治田原町議会,蓄尿袋,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/ujitawara/MinuteSearch.html
Call l",https://ssp.kaigiroku.net/tenant/ujitawara/MinuteSearch.html,2026-09-22
yosano,京都府,与謝野町議会,ストーマ,-1,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://ssp.kaigiroku.net/tenant/y",https://ssp.kaigiroku.net/tenant/yosano/MinuteSearch.html,2026-09-22
yosano,京都府,与謝野町議会,オストメイト,-1,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://ssp.kaigiroku.net/tenant/y",https://ssp.kaigiroku.net/tenant/yosano/MinuteSearch.html,2026-09-22
yosano,京都府,与謝野町議会,蓄便袋,-1,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://ssp.kaigiroku.net/tenant/y",https://ssp.kaigiroku.net/tenant/yosano/MinuteSearch.html,2026-09-22
yosano,京都府,与謝野町議会,蓄尿袋,-1,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://ssp.kaigiroku.net/tenant/y",https://ssp.kaigiroku.net/tenant/yosano/MinuteSearch.html,2026-09-22
prefosaka,大阪府,大阪府議会,ストーマ,0,,https://ssp.kaigiroku.net/tenant/prefosaka/MinuteSearch.html,2026-09-22
prefosaka,大阪府,大阪府議会,オストメイト,12,,https://ssp.kaigiroku.net/tenant/prefosaka/MinuteSearch.html,2026-09-22
prefosaka,大阪府,大阪府議会,蓄便袋,0,,https://ssp.kaigiroku.net/tenant/prefosaka/MinuteSearch.html,2026-09-22
prefosaka,大阪府,大阪府議会,蓄尿袋,0,,https://ssp.kaigiroku.net/tenant/prefosaka/MinuteSearch.html,2026-09-22
cityosaka,大阪府,大阪市議会,ストーマ,0,,https://ssp.kaigiroku.net/tenant/cityosaka/MinuteSearch.html,2026-09-22
cityosaka,大阪府,大阪市議会,オストメイト,17,,https://ssp.kaigiroku.net/tenant/cityosaka/MinuteSearch.html,2026-09-22
cityosaka,大阪府,大阪市議会,蓄便袋,1,,https://ssp.kaigiroku.net/tenant/cityosaka/MinuteSearch.html,2026-09-22
cityosaka,大阪府,大阪市議会,蓄尿袋,-1,timeout,https://ssp.kaigiroku.net/tenant/cityosaka/MinuteSearch.html,2026-09-22
ikeda,大阪府,池田市議会,ストーマ,-1,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://ssp.kaigiroku.net/tenant/i",https://ssp.kaigiroku.net/tenant/ikeda/MinuteSearch.html,2026-09-22
ikeda,大阪府,池田市議会,オストメイト,-1,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://ssp.kaigiroku.net/tenant/i",https://ssp.kaigiroku.net/tenant/ikeda/MinuteSearch.html,2026-09-22
ikeda,大阪府,池田市議会,蓄便袋,-1,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://ssp.kaigiroku.net/tenant/i",https://ssp.kaigiroku.net/tenant/ikeda/MinuteSearch.html,2026-09-22
ikeda,大阪府,池田市議会,蓄尿袋,-1,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://ssp.kaigiroku.net/tenant/i",https://ssp.kaigiroku.net/tenant/ikeda/MinuteSearch.html,2026-09-22
suita,大阪府,吹田市議会,ストーマ,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/suita/MinuteSearch.html
Call log:
",https://ssp.kaigiroku.net/tenant/suita/MinuteSearch.html,2026-09-22
suita,大阪府,吹田市議会,オストメイト,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/suita/MinuteSearch.html
Call log:
",https://ssp.kaigiroku.net/tenant/suita/MinuteSearch.html,2026-09-22
suita,大阪府,吹田市議会,蓄便袋,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/suita/MinuteSearch.html
Call log:
",https://ssp.kaigiroku.net/tenant/suita/MinuteSearch.html,2026-09-22
suita,大阪府,吹田市議会,蓄尿袋,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/suita/MinuteSearch.html
Call log:
",https://ssp.kaigiroku.net/tenant/suita/MinuteSearch.html,2026-09-22
izumiotsu,大阪府,泉大津市議会,ストーマ,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/izumiotsu/MinuteSearch.html
Call l",https://ssp.kaigiroku.net/tenant/izumiotsu/MinuteSearch.html,2026-09-22
izumiotsu,大阪府,泉大津市議会,オストメイト,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/izumiotsu/MinuteSearch.html
Call l",https://ssp.kaigiroku.net/tenant/izumiotsu/MinuteSearch.html,2026-09-22
izumiotsu,大阪府,泉大津市議会,蓄便袋,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/izumiotsu/MinuteSearch.html
Call l",https://ssp.kaigiroku.net/tenant/izumiotsu/MinuteSearch.html,2026-09-22
izumiotsu,大阪府,泉大津市議会,蓄尿袋,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/izumiotsu/MinuteSearch.html
Call l",https://ssp.kaigiroku.net/tenant/izumiotsu/MinuteSearch.html,2026-09-22
kaizuka,大阪府,貝塚市議会,ストーマ,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/kaizuka/MinuteSearch.html
Call log",https://ssp.kaigiroku.net/tenant/kaizuka/MinuteSearch.html,2026-09-22
kaizuka,大阪府,貝塚市議会,オストメイト,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/kaizuka/MinuteSearch.html
Call log",https://ssp.kaigiroku.net/tenant/kaizuka/MinuteSearch.html,2026-09-22
kaizuka,大阪府,貝塚市議会,蓄便袋,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/kaizuka/MinuteSearch.html
Call log",https://ssp.kaigiroku.net/tenant/kaizuka/MinuteSearch.html,2026-09-22
kaizuka,大阪府,貝塚市議会,蓄尿袋,-1,"Page.goto: net::ERR_TIMED_OUT at https://ssp.kaigiroku.net/tenant/kaizuka/MinuteSearch.html
Call log",https://ssp.kaigiroku.net/tenant/kaizuka/MinuteSearch.html,2026-09-22
izumisano,大阪府,泉佐野市議会,ストーマ,2,,https://ssp.kaigiroku.net/tenant/izumisano/MinuteSearch.html,2026-09-22
izumisano,大阪府,泉佐野市議会,オストメイト,-1,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://ssp.kaigiroku.net/tenant/i",https://ssp.kaigiroku.net/tenant/izumisano/MinuteSearch.html,2026-09-22
izumisano,大阪府,泉佐野市議会,蓄便袋,-1,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://ssp.kaigiroku.net/tenant/i",https://ssp.kaigiroku.net/tenant/izumisano/MinuteSearch.html,2026-09-22
izumisano,大阪府,泉佐野市議会,蓄尿袋,-1,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://ssp.kaigiroku.net/tenant/i",https://ssp.kaigiroku.net/tenant/izumisano/MinuteSearch.html,2026-09-22
tondabayashi,大阪府,富田林市議会,ストーマ,2,,https://ssp.kaigiroku.net/tenant/tondabayashi/MinuteSearch.html,2026-09-22
tondabayashi,大阪府,富田林市議会,オストメイト,21,,https://ssp.kaigiroku.net/tenant/tondabayashi/MinuteSearch.html,2026-09-22
tondabayashi,大阪府,富田林市議会,蓄便袋,4,,https://ssp.kaigiroku.net/tenant/tondabayashi/MinuteSearch.html,2026-09-22
tondabayashi,大阪府,富田林市議会,蓄尿袋,4,,https://ssp.kaigiroku.net/tenant/tondabayashi/MinuteSearch.html,2026-09-22
kawachinagano,大阪府,河内長野市議会,ストーマ,13,,https://ssp.kaigiroku.net/tenant/kawachinagano/MinuteSearch.html,2026-09-22
kawachinagano,大阪府,河内長野市議会,オストメイト,18,,https://ssp.kaigiroku.net/tenant/kawachinagano/MinuteSearch.html,2026-09-22
kawachinagano,大阪府,河内長野市議会,蓄便袋,1,,https://ssp.kaigiroku.net/tenant/kawachinagano/MinuteSearch.html,2026-09-22
kawachinagano,大阪府,河内長野市議会,蓄尿袋,1,,https://ssp.kaigiroku.net/tenant/kawachinagano/MinuteSearch.html,2026-09-22
matsubara,大阪府,松原市議会,ストーマ,8,,https://ssp.kaigiroku.net/tenant/matsubara/MinuteSearch.html,2026-09-22
matsubara,大阪府,松原市議会,オストメイト,8,,https://ssp.kaigiroku.net/tenant/matsubara/MinuteSearch.html,2026-09-22
matsubara,大阪府,松原市議会,蓄便袋,1,,https://ssp.kaigiroku.net/tenant/matsubara/MinuteSearch.html,2026-09-22
matsubara,大阪府,松原市議会,蓄尿袋,1,,https://ssp.kaigiroku.net/tenant/matsubara/MinuteSearch.html,2026-09-22
izumi,大阪府,和泉市議会,ストーマ,0,,https://ssp.kaigiroku.net/tenant/izumi/MinuteSearch.html,2026-09-22
izumi,大阪府,和泉市議会,オストメイト,13,,https://ssp.kaigiroku.net/tenant/izumi/MinuteSearch.html,2026-09-22
izumi,大阪府,和泉市議会,蓄便袋,-1,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://ssp.kaigiroku.net/tenant/i",https://ssp.kaigiroku.net/tenant/izumi/MinuteSearch.html,2026-09-22
izumi,大阪府,和泉市議会,蓄尿袋,-1,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://ssp.kaigiroku.net/tenant/i",https://ssp.kaigiroku.net/tenant/izumi/MinuteSearch.html,2026-09-22
minoh,大阪府,箕面市議会,ストーマ,11,,https://ssp.kaigiroku.net/tenant/minoh/MinuteSearch.html,2026-09-22
minoh,大阪府,箕面市議会,オストメイト,34,,https://ssp.kaigiroku.net/tenant/minoh/MinuteSearch.html,2026-09-22
minoh,大阪府,箕面市議会,蓄便袋,4,,https://ssp.kaigiroku.net/tenant/minoh/MinuteSearch.html,2026-09-22
minoh,大阪府,箕面市議会,蓄尿袋,3,,https://ssp.kaigiroku.net/tenant/minoh/MinuteSearch.html,2026-09-22
kashiwara,大阪府,柏原市議会,ストーマ,-1,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://ssp.kaigiroku.net/tenant/k",https://ssp.kaigiroku.net/tenant/kashiwara/MinuteSearch.html,2026-09-22
kashiwara,大阪府,柏原市議会,オストメイト,-1,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://ssp.kaigiroku.net/tenant/k",https://ssp.kaigiroku.net/tenant/kashiwara/MinuteSearch.html,2026-09-22
kashiwara,大阪府,柏原市議会,蓄便袋,-1,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://ssp.kaigiroku.net/tenant/k",https://ssp.kaigiroku.net/tenant/kashiwara/MinuteSearch.html,2026-09-22
kashiwara,大阪府,柏原市議会,蓄尿袋,-1,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://ssp.kaigiroku.net/tenant/k",https://ssp.kaigiroku.net/tenant/kashiwara/MinuteSearch.html,2026-09-22
settsu,大阪府,摂津市議会,ストーマ,6,,https://ssp.kaigiroku.net/tenant/settsu/MinuteSearch.html,2026-09-22
settsu,大阪府,摂津市議会,オストメイト,20,,https://ssp.kaigiroku.net/tenant/settsu/MinuteSearch.html,2026-09-22
settsu,大阪府,摂津市議会,蓄便袋,1,,https://ssp.kaigiroku.net/tenant/settsu/MinuteSearch.html,2026-09-22
settsu,大阪府,摂津市議会,蓄尿袋,0,,https://ssp.kaigiroku.net/tenant/settsu/MinuteSearch.html,2026-09-22
takaishi,大阪府,高石市議会,ストーマ,5,,https://ssp.kaigiroku.net/tenant/takaishi/MinuteSearch.html,2026-09-22
takaishi,大阪府,高石市議会,オストメイト,5,,https://ssp.kaigiroku.net/tenant/takaishi/MinuteSearch.html,2026-09-22
takaishi,大阪府,高石市議会,蓄便袋,0,,https://ssp.kaigiroku.net/tenant/takaishi/MinuteSearch.html,2026-09-22
takaishi,大阪府,高石市議会,蓄尿袋,0,,https://ssp.kaigiroku.net/tenant/takaishi/MinuteSearch.html,2026-09-22
fujiidera,大阪府,藤井寺市議会,ストーマ,8,,https://ssp.kaigiroku.net/tenant/fujiidera/MinuteSearch.html,2026-09-22
fujiidera,大阪府,藤井寺市議会,オストメイト,9,,https://ssp.kaigiroku.net/tenant/fujiidera/MinuteSearch.html,2026-09-22
fujiidera,大阪府,藤井寺市議会,蓄便袋,0,,https://ssp.kaigiroku.net/tenant/fujiidera/MinuteSearch.html,2026-09-22
fujiidera,大阪府,藤井寺市議会,蓄尿袋,0,,https://ssp.kaigiroku.net/tenant/fujiidera/MinuteSearch.html,2026-09-22
shijonawate,大阪府,四條畷市議会,ストーマ,10,,https://ssp.kaigiroku.net/tenant/shijonawate/MinuteSearch.html,2026-09-22
shijonawate,大阪府,四條畷市議会,オストメイト,23,,https://ssp.kaigiroku.net/tenant/shijonawate/MinuteSearch.html,2026-09-22
shijonawate,大阪府,四條畷市議会,蓄便袋,0,,https://ssp.kaigiroku.net/tenant/shijonawate/MinuteSearch.html,2026-09-22
shijonawate,大阪府,四條畷市議会,蓄尿袋,0,,https://ssp.kaigiroku.net/tenant/shijonawate/MinuteSearch.html,2026-09-22
katano,大阪府,交野市議会,ストーマ,4,,https://ssp.kaigiroku.net/tenant/katano/MinuteSearch.html,2026-09-22
katano,大阪府,交野市議会,オストメイト,23,,https://ssp.kaigiroku.net/tenant/katano/MinuteSearch.html,2026-09-22
katano,大阪府,交野市議会,蓄便袋,2,,https://ssp.kaigiroku.net/tenant/katano/MinuteSearch.html,2026-09-22
katano,大阪府,交野市議会,蓄尿袋,3,,https://ssp.kaigiroku.net/tenant/katano/MinuteSearch.html,2026-09-22
osakasayama,大阪府,大阪狭山市議会,ストーマ,2,,https://ssp.kaigiroku.net/tenant/osakasayama/MinuteSearch.html,2026-09-22
osakasayama,大阪府,大阪狭山市議会,オストメイト,28,,https://ssp.kaigiroku.net/tenant/osakasayama/MinuteSearch.html,2026-09-22
osakasayama,大阪府,大阪狭山市議会,蓄便袋,0,,https://ssp.kaigiroku.net/tenant/osakasayama/MinuteSearch.html,2026-09-22
osakasayama,大阪府,大阪狭山市議会,蓄尿袋,0,,https://ssp.kaigiroku.net/tenant/osakasayama/MinuteSearch.html,2026-09-22
hannan,大阪府,阪南市議会,ストーマ,4,,https://ssp.kaigiroku.net/tenant/hannan/MinuteSearch.html,2026-09-22
hannan,大阪府,阪南市議会,オストメイト,38,,https://ssp.kaigiroku.net/tenant/hannan/MinuteSearch.html,2026-09-22
hannan,大阪府,阪南市議会,蓄便袋,3,,https://ssp.kaigiroku.net/tenant/hannan/MinuteSearch.html,2026-09-22
hannan,大阪府,阪南市議会,蓄尿袋,2,,https://ssp.kaigiroku.net/tenant/hannan/MinuteSearch.html,2026-09-22
amagasaki,兵庫県,尼崎市議会,ストーマ,-1,"Page.query_selector: Execution context was destroyed, most likely because of a navigation",https://ssp.kaigiroku.net/tenant/amagasaki/MinuteSearch.html,2026-09-22
amagasaki,兵庫県,尼崎市議会,オストメイト,26,,https://ssp.kaigiroku.net/tenant/amagasaki/MinuteSearch.html,2026-09-22
amagasaki,兵庫県,尼崎市議会,蓄便袋,1,,https://ssp.kaigiroku.net/tenant/amagasaki/MinuteSearch.html,2026-09-22
amagasaki,兵庫県,尼崎市議会,蓄尿袋,1,,https://ssp.kaigiroku.net/tenant/amagasaki/MinuteSearch.html,2026-09-22
ashiya,兵庫県,芦屋市議会,ストーマ,7,,https://ssp.kaigiroku.net/tenant/ashiya/MinuteSearch.html,2026-09-22
ashiya,兵庫県,芦屋市議会,オストメイト,20,,https://ssp.kaigiroku.net/tenant/ashiya/MinuteSearch.html,2026-09-22
ashiya,兵庫県,芦屋市議会,蓄便袋,5,,https://ssp.kaigiroku.net/tenant/ashiya/MinuteSearch.html,2026-09-22
ashiya,兵庫県,芦屋市議会,蓄尿袋,5,,https://ssp.kaigiroku.net/tenant/ashiya/MinuteSearch.html,2026-09-22
miki,兵庫県,三木市議会,ストーマ,11,,https://ssp.kaigiroku.net/tenant/miki/MinuteSearch.html,2026-09-22
miki,兵庫県,三木市議会,オストメイト,20,,https://ssp.kaigiroku.net/tenant/miki/MinuteSearch.html,2026-09-22
miki,兵庫県,三木市議会,蓄便袋,8,,https://ssp.kaigiroku.net/tenant/miki/MinuteSearch.html,2026-09-22
miki,兵庫県,三木市議会,蓄尿袋,0,,https://ssp.kaigiroku.net/tenant/miki/MinuteSearch.html,2026-09-22
kawanishi,兵庫県,川西市議会,ストーマ,3,,https://ssp.kaigiroku.net/tenant/kawanishi/MinuteSearch.html,2026-09-22
kawanishi,兵庫県,川西市議会,オストメイト,20,,https://ssp.kaigiroku.net/tenant/kawanishi/MinuteSearch.html,2026-09-22
kawanishi,兵庫県,川西市議会,蓄便袋,0,,https://ssp.kaigiroku.net/tenant/kawanishi/MinuteSearch.html,2026-09-22
kawanishi,兵庫県,川西市議会,蓄尿袋,0,,https://ssp.kaigiroku.net/tenant/kawanishi/MinuteSearch.html,2026-09-22
sanda,兵庫県,三田市議会,ストーマ,3,,https://ssp.kaigiroku.net/tenant/sanda/MinuteSearch.html,2026-09-22
sanda,兵庫県,三田市議会,オストメイト,6,,https://ssp.kaigiroku.net/tenant/sanda/MinuteSearch.html,2026-09-22
sanda,兵庫県,三田市議会,蓄便袋,0,,https://ssp.kaigiroku.net/tenant/sanda/MinuteSearch.html,2026-09-22
sanda,兵庫県,三田市議会,蓄尿袋,0,,https://ssp.kaigiroku.net/tenant/sanda/MinuteSearch.html,2026-09-22
kasai,兵庫県,加西市議会,ストーマ,0,,https://ssp.kaigiroku.net/tenant/kasai/MinuteSearch.html,2026-09-22
kasai,兵庫県,加西市議会,オストメイト,11,,https://ssp.kaigiroku.net/tenant/kasai/MinuteSearch.html,2026-09-22
kasai,兵庫県,加西市議会,蓄便袋,0,,https://ssp.kaigiroku.net/tenant/kasai/MinuteSearch.html,2026-09-22
kasai,兵庫県,加西市議会,蓄尿袋,0,,https://ssp.kaigiroku.net/tenant/kasai/MinuteSearch.html,2026-09-22
kato,兵庫県,加東市議会,ストーマ,4,,https://ssp.kaigiroku.net/tenant/kato/MinuteSearch.html,2026-09-22
kato,兵庫県,加東市議会,オストメイト,17,,https://ssp.kaigiroku.net/tenant/kato/MinuteSearch.html,2026-09-22
kato,兵庫県,加東市議会,蓄便袋,0,,https://ssp.kaigiroku.net/tenant/kato/MinuteSearch.html,2026-09-22
kato,兵庫県,加東市議会,蓄尿袋,1,,https://ssp.kaigiroku.net/tenant/kato/MinuteSearch.html,2026-09-22
taka,兵庫県,多可町議会,ストーマ,8,,https://ssp.kaigiroku.net/tenant/taka/MinuteSearch.html,2026-09-22
taka,兵庫県,多可町議会,オストメイト,11,,https://ssp.kaigiroku.net/tenant/taka/MinuteSearch.html,2026-09-22
taka,兵庫県,多可町議会,蓄便袋,0,,https://ssp.kaigiroku.net/tenant/taka/MinuteSearch.html,2026-09-22
taka,兵庫県,多可町議会,蓄尿袋,0,,https://ssp.kaigiroku.net/tenant/taka/MinuteSearch.html,2026-09-22
prefnara,奈良県,奈良県議会,ストーマ,6,,https://ssp.kaigiroku.net/tenant/prefnara/MinuteSearch.html,2026-09-22
prefnara,奈良県,奈良県議会,オストメイト,8,,https://ssp.kaigiroku.net/tenant/prefnara/MinuteSearch.html,2026-09-22
prefnara,奈良県,奈良県議会,蓄便袋,0,,https://ssp.kaigiroku.net/tenant/prefnara/MinuteSearch.html,2026-09-22
